taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,taskStartTime(us),taskCompletesTime(us),firstPacketSends(us),lastPacketACKs(us),taskThroughput(Gbps)
1347,3,13,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8037,113.71054,118.81666,371.09
1348,4,10,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8037,113.71054,118.81666,371.09
1349,5,11,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1350,6,8,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.80244,113.71054,118.8154,371.1818
1351,7,9,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,123.53444,113.71054,123.5474,192.4083
1352,8,6,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1353,9,7,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1354,10,4,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1355,11,5,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1356,12,2,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.87402,113.71054,118.88698,366.0372
1357,13,3,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.80244,113.71028,118.8154,371.1818
1358,14,0,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1359,15,1,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8037,113.71054,118.81666,371.09
1360,16,30,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1361,17,31,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1362,18,28,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1363,19,29,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8037,113.71054,118.81666,371.09
1364,20,26,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.80494,113.71054,118.8179,370.9997
1365,21,27,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1366,22,24,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1367,23,25,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,123.68534,113.71054,123.6983,189.4978
1368,24,22,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.87344,113.71054,118.8864,366.0784
1369,25,23,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,123.68488,113.71054,123.69784,189.5065
1370,26,20,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1371,27,21,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,121.50382,113.71054,121.74964,242.5358
1372,28,18,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1373,29,19,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1374,30,16,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1375,31,17,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1376,32,46,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1377,33,47,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1378,34,44,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1379,35,45,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.86448,113.71054,118.87744,366.7146
1380,36,42,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1381,37,43,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1382,38,40,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8037,113.71054,118.81666,371.09
1383,39,41,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.87292,113.71054,118.88588,366.1152
1384,40,38,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1385,41,39,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1386,42,36,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1387,43,37,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1388,44,34,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8754,113.71054,118.88836,365.9395
1389,45,35,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.86544,113.71054,118.8784,366.6464
1390,46,32,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1391,47,33,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.87368,113.71154,118.88664,366.0613
1392,48,62,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.93516,113.71054,118.94812,361.7546
1393,49,63,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1394,50,60,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1395,51,61,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.86476,113.71054,118.87772,366.6947
1396,52,58,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8037,113.71054,118.81666,371.09
1397,53,59,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1398,54,56,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.80494,113.71054,118.8179,370.9997
1399,55,57,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.86544,113.71054,118.8784,366.6464
1400,56,54,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1401,57,55,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.86476,113.71054,118.87772,366.6947
1402,58,52,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.87336,113.71054,118.88632,366.084
1403,59,53,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1404,60,50,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1405,61,51,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.86544,113.71054,118.8784,366.6464
1406,62,48,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.93562,113.71054,118.94858,361.7227
1407,63,49,236299,URMA_WRITE,1,0ns,14,13.0,113.70954,118.8027,113.71054,118.81566,371.1629
1408,0,15,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1409,1,14,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.84432,123.68634,128.85728,366.4275
1410,2,13,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7795,123.68634,128.79246,371.09
1411,3,12,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1412,4,11,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7793,123.68634,128.79226,371.1046
1413,5,10,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1414,6,9,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1415,7,8,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1416,8,7,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1417,9,6,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1418,10,5,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1419,11,4,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.84904,123.68634,128.862,366.0925
1420,12,3,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1421,13,2,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,133.48586,123.68634,133.49882,192.8869
1422,14,1,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.84388,123.68634,128.85684,366.4587
1423,15,0,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,133.54396,123.68634,133.55692,191.7502
1424,16,31,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1425,17,30,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1426,18,29,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1427,19,28,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1428,20,27,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1429,21,26,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1430,22,25,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1431,23,24,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.84498,123.68734,128.85794,366.3806
1432,24,23,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.84172,123.68634,128.85468,366.6122
1433,25,22,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1434,26,21,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1435,27,20,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,138.26984,123.68634,138.29474,129.6165
1436,28,19,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1437,29,18,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7805,123.68634,128.79346,371.0172
1438,30,17,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,138.30256,123.68634,138.31552,129.3264
1439,31,16,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,138.36066,123.68634,138.37362,128.8144
1440,32,47,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1441,33,46,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,133.485,123.68634,133.49796,192.9038
1442,34,45,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1443,35,44,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,133.54296,123.68634,133.55592,191.7696
1444,36,43,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1445,37,42,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1446,38,41,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1447,39,40,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1448,40,39,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,133.51024,123.68634,133.5232,192.4083
1449,41,38,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1450,42,37,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,133.56834,123.68634,133.5813,191.2771
1451,43,36,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1452,44,35,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1453,45,34,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1454,46,33,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1455,47,32,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1456,48,63,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1457,49,62,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1458,50,61,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1459,51,60,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1460,52,59,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1461,53,58,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1462,54,57,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7795,123.68634,128.79246,371.09
1463,55,56,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1464,56,55,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1465,57,54,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1466,58,53,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1467,59,52,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1468,60,51,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1469,61,50,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7795,123.68634,128.79246,371.09
1470,62,49,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.7785,123.68634,128.79146,371.1629
1471,63,48,236299,URMA_WRITE,1,0ns,15,14.0,123.68534,128.84948,123.68634,128.86244,366.0613
1472,0,16,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.52608,138.36166,143.53904,365.9706
1473,1,17,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45606,138.36166,143.46902,370.9997
1474,2,18,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1475,3,19,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,148.21828,138.36166,148.23124,191.7696
1476,4,20,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45482,138.36166,143.46778,371.09
1477,5,21,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1478,6,22,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,148.16018,138.36166,148.17314,192.9066
1479,7,23,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1480,8,24,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1481,9,25,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,148.21828,138.36166,148.23124,191.7696
1482,10,26,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,148.33522,138.36166,148.34818,189.5213
1483,11,27,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1484,12,28,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.51864,138.36166,143.5316,366.4985
1485,13,29,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,148.1735,138.36166,148.18646,192.6447
1486,14,30,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1487,15,31,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45482,138.36166,143.46778,371.09
1488,16,0,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,148.18556,138.36166,148.19852,192.4083
1489,17,1,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,148.24366,138.36166,148.25662,191.2771
1490,18,2,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1491,19,3,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45482,138.36166,143.46778,371.09
1492,20,4,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1493,21,5,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,148.18556,138.36166,148.19852,192.4083
1494,22,6,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.52356,138.36166,143.53652,366.1493
1495,23,7,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,148.24366,138.36166,148.25662,191.2771
1496,24,8,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45538,138.36166,143.46778,371.0492
1497,25,9,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1498,26,10,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,148.33972,138.36166,148.35268,189.4359
1499,27,11,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,148.25578,138.36166,148.26874,191.0429
1500,28,12,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.5182,138.36166,143.53116,366.5298
1501,29,13,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,146.15742,138.36166,146.2338,242.4587
1502,30,14,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1503,31,15,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,148.31388,138.36166,148.32684,189.9277
1504,32,48,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.51558,138.36166,143.52854,366.7161
1505,33,49,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1506,34,50,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45482,138.36166,143.46778,371.09
1507,35,51,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45482,138.36166,143.46778,371.09
1508,36,52,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1509,37,53,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45482,138.36166,143.46778,371.09
1510,38,54,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45482,138.36166,143.46778,371.09
1511,39,55,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1512,40,56,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.58798,138.36166,143.60094,361.6369
1513,41,57,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.50574,138.36166,143.5187,367.4174
1514,42,58,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,148.18556,138.36166,148.19852,192.4083
1515,43,59,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45606,138.36166,143.46902,370.9997
1516,44,60,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45482,138.36166,143.46778,371.09
1517,45,61,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,148.24366,138.36166,148.25662,191.2771
1518,46,62,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1519,47,63,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1520,48,32,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.51804,138.36166,143.5305,366.5412
1521,49,33,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.52436,138.36166,143.53732,366.0925
1522,50,34,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1523,51,35,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45482,138.36166,143.46778,371.09
1524,52,36,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1525,53,37,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1526,54,38,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45482,138.36166,143.46778,371.09
1527,55,39,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.5256,138.36166,143.53856,366.0046
1528,56,40,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.58752,138.36166,143.60048,361.6688
1529,57,41,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1530,58,42,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1531,59,43,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45482,138.36166,143.46778,371.09
1532,60,44,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1533,61,45,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1534,62,46,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45382,138.36166,143.46678,371.1629
1535,63,47,236299,URMA_WRITE,1,0ns,16,15.0,138.36066,143.45482,138.36166,143.46778,371.09
1536,0,17,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1537,1,16,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,158.31754,148.34072,158.3305,189.4594
1538,2,19,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1539,3,18,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1540,4,21,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1541,5,20,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1542,6,23,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43444,148.34072,153.44684,371.0492
1543,7,22,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,156.13524,148.34072,156.21162,242.4972
1544,8,25,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1545,9,24,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1546,10,27,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43238,148.34022,153.44534,371.1993
1547,11,26,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1548,12,29,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43388,148.34072,153.44684,371.09
1549,13,28,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1550,14,31,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1551,15,30,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1552,16,1,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,158.31552,148.34072,158.32848,189.4978
1553,17,0,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1554,18,3,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1555,19,2,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43388,148.34072,153.44684,371.09
1556,20,5,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1557,21,4,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1558,22,7,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1559,23,6,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1560,24,9,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1561,25,8,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1562,26,11,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1563,27,10,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1564,28,13,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1565,29,12,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1566,30,15,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43444,148.34072,153.44684,371.0492
1567,31,14,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.50262,148.34072,153.51558,366.1493
1568,32,49,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1569,33,48,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,158.16462,148.34072,158.17758,192.4083
1570,34,51,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1571,35,50,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,158.22272,148.34072,158.23568,191.2771
1572,36,53,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43444,148.34072,153.44684,371.0492
1573,37,52,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1574,38,55,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1575,39,54,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.49544,148.34072,153.5084,366.6592
1576,40,57,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1577,41,56,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,158.16462,148.34072,158.17758,192.4083
1578,42,59,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1579,43,58,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,158.13924,148.34072,158.1522,192.9066
1580,44,61,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,158.19734,148.34072,158.2103,191.7696
1581,45,60,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43388,148.34072,153.44684,371.09
1582,46,63,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1583,47,62,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,158.22272,148.34072,158.23568,191.2771
1584,48,33,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43388,148.34072,153.44684,371.09
1585,49,32,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1586,50,35,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1587,51,34,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,158.22272,148.34072,158.23568,191.2771
1588,52,37,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1589,53,36,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
1590,54,39,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.4979,148.34072,153.51086,366.4843
1591,55,38,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,158.16462,148.34072,158.17758,192.4083
1592,56,41,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43512,148.34072,153.44808,370.9997
1593,57,40,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43388,148.34072,153.44684,371.09
1594,58,43,236299,URMA_WRITE,1,0ns,17,16.0,148.33972,153.43288,148.34072,153.44584,371.1629
